,release_date,primary_title,production_budget,domestic_gross,worldwide_gross
2957,2004-05-28,Soul Plane,16000000.0,13922211.0,14553807.0
2958,1988-12-09,My Stepmother Is an Alien,16000000.0,13854000.0,13854000.0
2959,2012-06-29,People Like Us,16000000.0,12431792.0,12617472.0
2960,1999-05-28,The Thirteenth Floor,16000000.0,11810854.0,11810854.0
2961,2004-09-03,The Cookout,16000000.0,11540112.0,11540112.0
2962,1979-10-19,Meteor,16000000.0,8400000.0,8400000.0
2963,1986-03-07,Highlander,16000000.0,5900000.0,12900000.0
2964,2016-11-18,Bleed for This,16000000.0,5083906.0,6603926.0
2965,2002-05-03,Hollywood Ending,16000000.0,4839383.0,14839383.0
2966,2000-09-15,Duets,16000000.0,4734235.0,6615452.0
2967,1999-08-13,Detroit Rock City,16000000.0,4217115.0,5825314.0
2968,2007-10-19,Things We Lost in the Fire,16000000.0,3287315.0,8120148.0
2969,2014-11-14,The Homesman,16000000.0,2429989.0,8217571.0
2970,2013-04-05,Trance,16000000.0,2322593.0,22594052.0
2971,2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0
2972,1997-08-15,Steel,16000000.0,1686429.0,1686429.0
2973,2005-12-21,The White Countess,16000000.0,1669971.0,2814566.0
2974,2008-07-25,Bienvenue chez les Ch'tis,16000000.0,1477650.0,247474497.0
2975,2014-10-01,"Men, Women and Children",16000000.0,705908.0,1685403.0
2976,2010-09-24,Enter the Void,16000000.0,337997.0,1467278.0
2977,2008-12-31,Good,16000000.0,31631.0,31631.0
2978,2012-11-02,Vamps,16000000.0,3361.0,94812.0
2979,2010-05-11,Haeundae,16000000.0,0.0,64733391.0
2980,2010-03-09,Hachiko: A Dog's Story,16000000.0,0.0,47707417.0
2981,2013-12-31,Zulu,16000000.0,0.0,1844228.0
2982,2018-12-21,Second Act,15700000.0,39282227.0,63288854.0
2983,2002-06-21,Juwanna Mann,15600000.0,13571817.0,13771817.0
2984,2007-06-08,La MÃ´me,15500000.0,10299782.0,88611837.0
2985,2002-11-15,Ararat,15500000.0,1693000.0,1693000.0
2986,2007-04-13,Slow Burn,15500000.0,1237615.0,1237615.0
2987,2005-04-22,Madison,15500000.0,517262.0,517262.0
2988,2010-02-26,The Yellow Handkerchief,15500000.0,318623.0,318623.0
2989,2002-09-27,Wasabi,15300000.0,81525.0,7000000.0
2990,2006-03-31,Slither,15250000.0,7802450.0,12930343.0
2991,1990-11-16,Home Alone,15000000.0,285761243.0,476684675.0
2992,1984-12-05,Beverly Hills Cop,15000000.0,234760478.0,316300000.0
2993,1986-05-16,Top Gun,15000000.0,179800601.0,356799634.0
2994,1982-12-17,Tootsie,15000000.0,177200000.0,177200000.0
2995,1987-11-25,3 Men and a Baby,15000000.0,167780960.0,167780960.0
2996,2010-11-26,The Kingâs Speech,15000000.0,138797449.0,430821168.0
2997,1999-09-15,American Beauty,15000000.0,130058047.0,356258047.0
2998,2000-12-08,"Crouching Tiger, Hidden Dragon",15000000.0,128067808.0,213514672.0
2999,1988-12-09,Twins,15000000.0,111936388.0,216600000.0
3000,1996-12-20,Scream,15000000.0,103046663.0,173046663.0
3001,2017-08-11,Annabelle: Creation,15000000.0,102092201.0,305384865.0
3002,2013-10-25,Jackass Presents: Bad Grandpa,15000000.0,102003019.0,160903019.0
3003,1978-06-28,Heaven Can Wait,15000000.0,98800000.0,98800000.0
3004,1985-12-18,The Color Purple,15000000.0,93589701.0,93589701.0
3005,2014-11-28,The Imitation Game,15000000.0,91125143.0,227740463.0
3006,1988-03-30,Beetlejuice,15000000.0,73839613.0,73887546.0
3007,1959-11-18,Ben-Hur,15000000.0,73000000.0,73259017.0
3008,2013-01-18,Mama,15000000.0,71628180.0,148095566.0
3009,1980-10-10,Private Benjamin,15000000.0,69847348.0,69847348.0
3010,1980-03-07,Coal Miner's Daughter,15000000.0,67182787.0,67182787.0
3011,1987-03-06,Lethal Weapon,15000000.0,65192350.0,120192350.0
3012,2010-03-19,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311.0
3013,1983-07-29,National Lampoonâs Vacation,15000000.0,61400000.0,61400000.0
3014,2007-08-31,Halloween,15000000.0,58269151.0,77514401.0
3015,2006-09-30,The Queen,15000000.0,56441711.0,128885873.0
3016,2007-10-12,Why Did I Get Married?,15000000.0,55204525.0,55934178.0
3017,2012-02-03,The Woman in Black,15000000.0,54333290.0,128955898.0
3018,1994-12-21,Little Women,15000000.0,50003303.0,50003303.0
3019,1979-01-01,The Deer Hunter,15000000.0,50000000.0,50009253.0
3020,2018-08-10,BlacKkKlansman,15000000.0,49275340.0,93017335.0
3021,2006-02-03,When a Stranger Calls,15000000.0,47860214.0,67215435.0
3022,2002-02-08,Big Fat Liar,15000000.0,47811275.0,52461017.0
3023,1997-08-15,Cop Land,15000000.0,44906632.0,63706632.0
3024,1997-12-25,Wag the Dog,15000000.0,43057470.0,64252038.0
3025,2013-02-22,Snitch,15000000.0,42930462.0,57907734.0
3026,2003-05-02,The Lizzie McGuire Movie,15000000.0,42734455.0,55534455.0
3027,2015-12-04,Krampus,15000000.0,42725475.0,61788393.0
3028,2012-09-21,End of Watch,15000000.0,41003371.0,57586606.0
3029,1998-12-25,The Faculty,15000000.0,40283321.0,40283321.0
3030,1993-06-09,What's Love Got to Do With It,15000000.0,39100956.0,39100956.0
3031,2001-12-14,Not Another Teen Movie,15000000.0,37882551.0,62401343.0
3032,2014-12-03,Wild,15000000.0,37880356.0,52460543.0
3033,1962-12-16,Lawrence of Arabia,15000000.0,37495385.0,69995385.0
3034,2014-11-07,The Theory of Everything,15000000.0,35893537.0,123327692.0
3035,2011-09-16,Drive,15000000.0,35060689.0,81357930.0
3036,2000-03-31,The Skulls,15000000.0,35007180.0,35007180.0
3037,1966-10-10,Hawaii,15000000.0,34562222.0,34562222.0
3038,2018-11-23,The Favourite,15000000.0,34366783.0,94113929.0
3039,2003-04-18,Malibu's Most Wanted,15000000.0,34308901.0,34499204.0
3040,2009-09-04,All About Steve,15000000.0,33862903.0,40127259.0
3041,2000-04-28,Where the Heart Is,15000000.0,33771174.0,40862054.0
3042,2009-08-28,Halloween 2,15000000.0,33392973.0,38512850.0
3043,2009-03-13,The Last House on the Left,15000000.0,32752215.0,46526243.0
3044,2005-02-18,Because of Winn-Dixie,15000000.0,32647042.0,33508485.0
3045,2005-02-04,The Wedding Date,15000000.0,31726995.0,47175038.0
3046,1987-09-25,The Princess Bride,15000000.0,30857000.0,30859628.0
3047,2002-07-12,Halloween: Resurrection,15000000.0,30259652.0,37659652.0
3048,2007-12-25,The Great Debaters,15000000.0,30226144.0,30261293.0
3049,2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0
3050,1981-06-12,Clash of the Titans,15000000.0,30000000.0,44400000.0
3051,2004-02-20,Confessions of a Teenage Drama Queen,15000000.0,29331068.0,33118854.0
3052,1998-04-17,The Object of my Affection,15000000.0,29145924.0,29145924.0
3053,2007-05-11,28 Weeks Later,15000000.0,28638916.0,64232714.0
3054,1997-04-11,Grosse Pointe Blank,15000000.0,28084357.0,31070412.0
3055,2000-04-21,Love and Basketball,15000000.0,27441122.0,27709625.0
3056,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0
3057,2000-10-27,Book of Shadows: Blair Witch 2,15000000.0,26421314.0,47721314.0
3058,1997-10-10,Boogie Nights,15000000.0,26410771.0,43111725.0
3059,2010-07-23,Ramona and Beezus,15000000.0,26167002.0,27469621.0
3060,2014-08-27,The November Man,15000000.0,25018119.0,34820335.0
3061,1996-05-03,The Craft,15000000.0,24769466.0,55669466.0
3062,2005-12-28,Match Point,15000000.0,23089926.0,87973835.0
3063,1993-11-05,The Remains of the Day,15000000.0,22954968.0,63954968.0
3064,1993-01-15,Nowhere to Run,15000000.0,22189039.0,52189039.0
3065,2000-09-22,Urban Legends: Final Cut,15000000.0,21468807.0,38574362.0
3066,2013-03-29,The Place Beyond the Pines,15000000.0,21403519.0,47011449.0
3067,2006-10-20,Flicka,15000000.0,21000147.0,21896367.0
3068,2007-03-23,The Hills Have Eyes II,15000000.0,20804166.0,37466538.0
3069,2016-04-29,Keanu,15000000.0,20591853.0,20688141.0
3070,2010-12-22,Country Strong,15000000.0,20218921.0,20601987.0
3071,2002-10-11,Tuck Everlasting,15000000.0,19161999.0,19344615.0
3072,2006-10-13,The Marine,15000000.0,18844784.0,22165608.0
3073,1998-07-24,Disturbing Behavior,15000000.0,17507368.0,19014238.0
3074,1998-03-06,The Big Lebowski,15000000.0,17498804.0,46189568.0
3075,2014-07-25,A Most Wanted Man,15000000.0,17237855.0,36068890.0
3076,2009-06-26,The Hurt Locker,15000000.0,17017811.0,49894223.0
3077,2000-01-28,Eye of the Beholder,15000000.0,16500786.0,18260865.0
3078,2012-11-02,The Man with the Iron Fists,15000000.0,15634090.0,22018988.0
3079,1984-05-11,Firestarter,15000000.0,15136870.0,15136870.0
3080,2019-02-01,Miss Bala,15000000.0,14998027.0,15362298.0
3081,2012-11-30,Killing Them Softly,15000000.0,14945541.0,39238443.0
3082,2001-04-20,Freddy Got Fingered,15000000.0,14249005.0,14249005.0
3083,2011-08-19,One Day,15000000.0,13843771.0,59168692.0
3084,2004-06-25,De-Lovely,15000000.0,13337299.0,18524496.0
3085,2009-10-02,Whip It,15000000.0,13077184.0,18889972.0
3086,2008-01-11,The Pirates Who Don't Do Anything: A VeggieTales Movie,15000000.0,12981269.0,13248444.0
3087,2008-01-23,U2 3D,15000000.0,12898847.0,26170402.0
3088,2000-09-01,Highlander: Endgame,15000000.0,12801190.0,12801190.0
3089,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0
3090,2006-08-25,Idlewild,15000000.0,12669914.0,12669914.0
3091,2003-04-25,Confidence,15000000.0,12212417.0,12212417.0
3092,2002-10-11,Knockaround Guys,15000000.0,11660180.0,12419700.0
3093,1999-08-27,The Muse,15000000.0,11614954.0,11614954.0
3094,1998-04-03,Barney's Great Adventure,15000000.0,11156471.0,11156471.0
3095,1989-03-01,New York Stories,15000000.0,10763469.0,10763469.0
3096,1998-11-25,Home Fries,15000000.0,10513979.0,10513979.0
3097,2000-03-24,Here on Earth,15000000.0,10494147.0,10845127.0
3098,2004-10-08,Raise Your Voice,15000000.0,10411980.0,14811980.0
3099,1985-12-18,Brazil,15000000.0,9929135.0,9932146.0
3100,1993-04-23,The Dark Half,15000000.0,9579068.0,9579068.0
3101,2007-03-02,Black Snake Moan,15000000.0,9396870.0,10951153.0
3102,2003-02-21,Dark Blue,15000000.0,9237470.0,12262065.0
3103,2007-06-22,A Mighty Heart,15000000.0,9176787.0,19153568.0
3104,1983-09-30,Brainstorm,15000000.0,8921050.0,8921050.0
3105,2016-09-23,Queen of Katwe,15000000.0,8874389.0,10055481.0
3106,2000-03-24,Whatever it Takes,15000000.0,8735529.0,8735529.0
3107,2003-03-21,Boat Trip,15000000.0,8586376.0,14933713.0
3108,2002-05-22,The Importance of Being Earnest,15000000.0,8378141.0,8378141.0
3109,1999-05-21,The Love Letter,15000000.0,8322608.0,9010980.0
3110,2006-05-05,Hoot,15000000.0,8117637.0,8224998.0
3111,2008-02-08,In Bruges,15000000.0,7800825.0,34533783.0
3112,2013-01-04,Promised Land,15000000.0,7597898.0,12394562.0
3113,2001-10-08,Mulholland Drive,15000000.0,7219578.0,20785973.0
3114,2018-06-08,Hotel Artemis,15000000.0,6708137.0,12758799.0
3115,2008-08-20,The Rocker,15000000.0,6409528.0,8767338.0
3116,2009-08-21,Post Grad,15000000.0,6382178.0,6563402.0
3117,2009-06-19,Whatever Works,15000000.0,5306706.0,35106706.0
3118,2000-07-19,The In Crowd,15000000.0,5217498.0,5217498.0
3119,2005-12-14,Los tres entierros de Melquiades Estrada,15000000.0,5027684.0,13454474.0
3120,1999-09-24,Jakob the Liar,15000000.0,4956401.0,4956401.0
3121,2007-09-28,Se jie,15000000.0,4604982.0,65167430.0
3122,2005-10-21,"Kiss Kiss, Bang Bang",15000000.0,4235837.0,16829464.0
3123,1999-04-30,Idle Hands,15000000.0,4023741.0,4023741.0
3124,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000.0,3703046.0,15554855.0
3125,2007-01-26,Blood and Chocolate,15000000.0,3526588.0,6551310.0
3126,2010-09-22,You Will Meet a Tall Dark Stranger,15000000.0,3247816.0,34247816.0
3127,2015-10-23,Rock the Kasbah,15000000.0,3020665.0,3386153.0
3128,2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0
3129,2016-09-09,The Disappointments Room,15000000.0,2423467.0,3503761.0
3130,2003-12-25,The Company,15000000.0,2281585.0,3396508.0
3131,2008-07-18,Transsiberian,15000000.0,2203641.0,6379575.0
3132,1999-10-22,Crazy in Alabama,15000000.0,1954202.0,1954202.0
3133,1986-01-17,The Clan of the Cave Bear,15000000.0,1953732.0,1953732.0
3134,2017-02-03,The Comedian,15000000.0,1658706.0,1658706.0
3135,2008-03-14,Funny Games,15000000.0,1294640.0,8200127.0
3136,2006-06-02,Banlieue 13,15000000.0,1200216.0,11599903.0
3137,1999-11-12,Felicia's Journey,15000000.0,824295.0,1970268.0
3138,2002-01-25,Metropolis,15000000.0,673414.0,1405032.0
3139,2015-10-16,CÃ¬kÃ¨ NiÃ¨ YinniÃ¡ng,15000000.0,632542.0,11279884.0
3140,1995-12-01,Things to Do in Denver when You're Dead,15000000.0,529766.0,529766.0
3141,2013-04-26,The Reluctant Fundamentalist,15000000.0,528731.0,528731.0
3142,2004-02-06,The Return,15000000.0,501752.0,5953886.0
3143,2003-07-25,Buffalo Soldiers,15000000.0,353743.0,353743.0
3144,2003-04-25,Steal (Canadian Release),15000000.0,220944.0,220944.0
3145,2010-08-27,Centurion,15000000.0,123570.0,7885048.0
3146,2009-10-23,Ong-Bak 2,15000000.0,102458.0,7583050.0
3147,1996-12-31,Silent Trigger,15000000.0,76382.0,76382.0
3148,2008-08-01,Midnight Meat Train,15000000.0,73548.0,1590246.0
3149,2013-09-06,Winnie Mandela,15000000.0,61847.0,61847.0
3150,2011-11-04,The Son of No One,15000000.0,30680.0,1148578.0
3151,2002-10-25,All the Queen's Men,15000000.0,22723.0,22723.0
3152,2007-10-05,The Good Night,15000000.0,22441.0,22441.0
3153,2013-12-06,Khumba,15000000.0,0.0,20898221.0
3154,2015-05-05,A Few Best Men,15000000.0,0.0,17224539.0
3155,2014-10-10,AutÃ³mata,15000000.0,0.0,6775458.0
3156,2015-12-31,Chiamatemi Francesco - Il papa della gente,15000000.0,0.0,3925769.0
3157,2008-12-31,Bathory,15000000.0,0.0,3436763.0
3158,2010-02-05,San suk si gin,15000000.0,0.0,2013340.0
3159,2005-12-31,Dungeons & Dragons: Wrath of the Dragon God,15000000.0,0.0,909822.0
3160,2017-02-17,In Dubious Battle,15000000.0,0.0,214182.0
3161,2015-09-01,Broken Horses,15000000.0,0.0,3471.0
3162,2001-06-29,Pandaemonium,15000000.0,0.0,0.0
3163,2019-08-14,Blinded by the Light,15000000.0,0.0,0.0
3164,1993-02-12,Groundhog Day,14600000.0,70906973.0,70906973.0
3165,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0
3166,1996-11-01,Romeo+Juliet,14500000.0,46338728.0,147542381.0
3167,2011-07-22,Elle s'appelait Sarah,14500000.0,7691700.0,25480031.0
3168,2015-06-05,Freedom,14500000.0,0.0,872757.0
3169,1992-08-07,Unforgiven,14400000.0,101157447.0,159157447.0
3170,2006-01-27,Manderlay,14200000.0,74205.0,543306.0
3171,1990-03-23,Pretty Woman,14000000.0,178406268.0,432645872.0
3172,1987-09-18,Fatal Attraction,14000000.0,156645693.0,320100000.0
3173,2008-11-12,Slumdog Millionaire,14000000.0,141330703.0,384530440.0
3174,1974-12-17,Towering Inferno,14000000.0,116000000.0,139700000.0
3175,1988-05-25,Crocodile Dundee 2,14000000.0,109306210.0,239606210.0
3176,1989-12-20,Born on the Fourth of July,14000000.0,70001698.0,70001698.0
3177,1993-10-01,Cool Runnings,14000000.0,68856263.0,155056263.0
3178,2007-01-12,Stomp the Yard,14000000.0,61356221.0,75525718.0
3179,2009-01-16,My Bloody Valentine,14000000.0,51545952.0,102836002.0
3180,2012-08-31,The Possession,14000000.0,49130588.0,82925064.0
3181,1982-10-22,First Blood,14000000.0,47212904.0,125212904.0
3182,1977-07-13,The Spy Who Loved Me,14000000.0,46800000.0,185400000.0
3183,1998-09-25,Urban Legend,14000000.0,38116707.0,72571864.0
3184,1981-12-09,Taps,14000000.0,35856053.0,35856053.0
3185,2012-02-24,Tyler Perry's Good Deeds,14000000.0,35025791.0,35579177.0
3186,1991-01-18,White Fang,14000000.0,34729091.0,34729091.0
3187,1988-12-21,Dangerous Liaisons,14000000.0,34700000.0,34700000.0
3188,1999-10-08,Superstar,14000000.0,30628981.0,30628981.0
3189,2012-01-13,The Iron Lady,14000000.0,29959436.0,115592104.0
3190,1993-07-23,Poetic Justice,14000000.0,27450453.0,27450453.0
3191,2002-10-04,Jonah: A VeggieTales Movie,14000000.0,25571351.0,25608779.0
3192,2002-03-08,All About the Benjamins,14000000.0,25482931.0,25873145.0
3193,1977-06-17,Exorcist II: The Heretic,14000000.0,25011000.0,25011000.0
3194,2010-03-12,Our Family Wedding,14000000.0,20255281.0,21410546.0
3195,1995-10-27,Vampire in Brooklyn,14000000.0,19637147.0,19637147.0
3196,2006-05-05,An American Haunting,14000000.0,16298046.0,30443277.0
3197,2003-08-22,My Boss's Daughter,14000000.0,15549702.0,15549702.0
3198,2009-08-07,A Perfect Getaway,14000000.0,15515460.0,22815460.0
3199,1996-10-25,Thinner,14000000.0,15171475.0,15171475.0
3200,1998-08-21,Dead Man on Campus,14000000.0,15064948.0,15064948.0
3201,1999-05-14,Tea with Mussolini,14000000.0,14395874.0,14395874.0
3202,1977-06-22,"New York, New York",14000000.0,13800000.0,13800000.0
3203,2002-04-26,Jason X,14000000.0,13121555.0,16951798.0
3204,1994-05-13,Crooklyn,14000000.0,13024170.0,13024170.0
3205,2007-03-16,I Think I Love My Wife,14000000.0,12559771.0,13205411.0
3206,2015-02-20,Hot Tub Time Machine 2,14000000.0,12314651.0,12826644.0
3207,2006-11-17,Bobby,14000000.0,11242801.0,20597806.0
3208,2001-02-02,Head Over Heels,14000000.0,10397365.0,10397365.0
3209,2012-10-26,Fun Size,14000000.0,9409538.0,11166615.0
3210,1999-04-23,Lost and Found,14000000.0,6552255.0,6552255.0
3211,2007-11-30,Le Scaphandre et le Papillon,14000000.0,5990075.0,22754472.0
3212,2006-10-06,Little Children,14000000.0,5463019.0,14121177.0
3213,2000-04-21,Gossip,14000000.0,5108820.0,12591270.0
3214,1999-03-26,A Walk on the Moon,14000000.0,4741987.0,4741987.0
3215,2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0
3216,2006-10-27,Catch a Fire,14000000.0,4299773.0,5782198.0
3217,2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0
3218,2001-09-07,Soul Survivors,14000000.0,3100650.0,4288246.0
3219,2009-05-22,Easy Virtue,14000000.0,2656784.0,20537741.0
3220,1995-03-31,Jefferson in Paris,14000000.0,2461628.0,2461628.0
3221,2010-08-06,Flipped,14000000.0,1755212.0,4289993.0
3222,1978-01-01,Caravans,14000000.0,1000000.0,1000000.0
3223,2010-06-25,Les herbes folles,14000000.0,403952.0,1903952.0
3224,2003-01-24,Amen,14000000.0,274299.0,274299.0
3225,2008-09-26,The Lucky Ones,14000000.0,266967.0,266967.0
3226,2011-09-30,Margaret,14000000.0,47185.0,623292.0
3227,2016-11-01,Reign of Assassins,14000000.0,0.0,11354230.0
3228,2009-10-27,Stan Helsing: A Parody,14000000.0,0.0,1553556.0
3229,2005-12-09,Brokeback Mountain,13900000.0,83043761.0,176980863.0
3230,1995-07-01,Clueless,13700000.0,56598476.0,56598476.0
3231,2008-12-31,Ca$h,13700000.0,0.0,11738256.0
3232,1990-03-30,Teenage Mutant Ninja Turtles,13500000.0,135265915.0,202000000.0
3233,1956-10-05,The Ten Commandments,13500000.0,85400591.0,85434516.0
3234,2002-11-08,Far From Heaven,13500000.0,15901849.0,29027914.0
3235,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0
3236,2000-11-22,Quills,13500000.0,7060876.0,11732088.0
3237,1982-01-29,The Border,13500000.0,6118683.0,6118683.0
3238,2005-02-18,Der Untergang,13500000.0,5501940.0,93631744.0
3239,2001-03-02,The Caveman's Valentine,13500000.0,687081.0,892506.0
3240,2011-04-01,The Last Godfather,13400000.0,164247.0,164247.0
3241,2014-04-04,Under the Skin,13300000.0,2614251.0,7229933.0
3242,2004-12-17,Mar adentro,13300000.0,2086345.0,39686345.0
3243,2014-09-12,No Good Deed,13200000.0,52543632.0,54323210.0
3244,1987-12-23,Good Morning Vietnam,13000000.0,123922370.0,123922370.0
3245,2010-12-03,Black Swan,13000000.0,106954678.0,331266710.0
3246,2001-01-12,Save the Last Dance,13000000.0,91038276.0,122244329.0
3247,2011-02-11,Justin Bieber: Never Say Never,13000000.0,73013910.0,99034125.0
3248,2018-07-04,The First Purge,13000000.0,69488745.0,136617305.0
3249,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798736.0
3250,2000-02-11,Snow Day,13000000.0,60008303.0,62452927.0
3251,2004-01-23,The Butterfly Effect,13000000.0,57924679.0,95638592.0
3252,1974-12-11,The Godfather: Part II,13000000.0,57300000.0,57300000.0
3253,2016-06-24,The Shallows,13000000.0,55121623.0,118763442.0
3254,1987-07-17,RoboCop,13000000.0,53424681.0,53424681.0
3255,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,13000000.0,49369899.0,49369899.0
3256,2007-11-21,This Christmas,13000000.0,49121934.0,49733545.0
3257,2014-02-14,About Last Night,13000000.0,48637684.0,50445860.0
3258,2000-12-15,"Dude, Where's My Car?",13000000.0,46729374.0,73180297.0
3259,1988-08-12,Young Guns,13000000.0,44726644.0,44726644.0
3260,2014-10-10,St. Vincent,13000000.0,44137712.0,54837234.0
3261,2014-07-02,Earth to Echo,13000000.0,38934842.0,42174545.0
3262,1999-03-31,10 Things I Hate About You,13000000.0,38177966.0,60413950.0
3263,2002-05-10,The New Guy,13000000.0,28972187.0,28972187.0
3264,1993-02-05,Loaded Weapon 1,13000000.0,27979399.0,27979399.0
3265,1999-03-12,Baby Geniuses,13000000.0,27151490.0,27151490.0
3266,1998-04-24,The Big Hit,13000000.0,27066941.0,27066941.0
3267,1990-11-09,Child's Play 2,13000000.0,26904572.0,34166572.0
3268,1996-07-10,Harriet the Spy,13000000.0,26570048.0,26570048.0
3269,2013-03-01,21 and Over,13000000.0,25682380.0,42195766.0
3270,2007-11-21,The Mist,13000000.0,25593755.0,57189408.0
3271,2015-04-10,Ex Machina,13000000.0,25440971.0,38358392.0
3272,1999-10-29,Being John Malkovich,13000000.0,22858926.0,32382381.0
3273,2001-09-07,Two Can Play That Game,13000000.0,22235901.0,22391450.0
3274,2016-03-11,Eye in the Sky,13000000.0,18704596.0,35402802.0
3275,2013-03-22,Admission,13000000.0,18007317.0,18733666.0
3276,2012-09-21,The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0
3277,2001-06-29,crazy/beautiful,13000000.0,16929123.0,19929123.0
3278,1998-08-28,54,13000000.0,16757163.0,16757163.0
3279,2015-10-16,Room,13000000.0,14677674.0,36262783.0
3280,2015-10-16,Woodlawn,13000000.0,14394097.0,14403703.0
3281,2006-12-20,Letters from Iwo Jima,13000000.0,13756082.0,67867998.0
3282,2009-05-29,MÃ¤n som hatar kvinnor,13000000.0,12749992.0,109421911.0
3283,2007-02-23,The Astronaut Farmer,13000000.0,11003643.0,11141213.0
3284,1998-06-12,Dirty Work,13000000.0,10020081.0,10020081.0
3285,2015-07-17,Bajrangi Bhaijaan,13000000.0,8178001.0,121778347.0
3286,1998-05-08,Woo,13000000.0,8064972.0,8064972.0
3287,2016-09-09,Robinson Crusoe,13000000.0,8005586.0,42446455.0
3288,1994-04-13,Serial Mom,13000000.0,7881335.0,7881335.0
3289,1999-08-04,Dick,13000000.0,6276869.0,6276869.0
3290,1999-11-10,Light It Up,13000000.0,5871603.0,5871603.0
3291,2001-08-24,Bubble Boy,13000000.0,5002310.0,5002310.0
3292,2002-02-01,Birthday Girl,13000000.0,4919896.0,8130727.0
3293,2007-05-04,"Paris, je t'aime",13000000.0,4857374.0,5175088.0
3294,2018-12-07,Ben is Back,13000000.0,3703182.0,9633111.0
3295,2007-08-24,Resurrecting the Champ,13000000.0,3172382.0,3260555.0
3296,2010-03-26,Chloe,13000000.0,3075255.0,11831131.0
3297,2001-03-02,The Widow of St. Pierre,13000000.0,3058380.0,3058380.0
3298,2015-12-04,Youth,13000000.0,2703296.0,24001573.0
3299,1996-04-05,Faithful,13000000.0,2104439.0,2104439.0
3300,2010-02-26,Un ProphÃ¨te,13000000.0,2087720.0,19910624.0
3301,2010-12-03,"I Love You, Phillip Morris",13000000.0,2037459.0,23014027.0
3302,2015-07-24,The Vatican Tapes,13000000.0,1784763.0,14929184.0
3303,2006-03-17,Find Me Guilty,13000000.0,1173673.0,2898225.0
3304,1993-05-14,Excessive Force,13000000.0,1152117.0,1152117.0
3305,2006-10-13,Infamous,13000000.0,1151330.0,2613717.0
3306,2011-07-29,Attack the Block,13000000.0,1024175.0,6459183.0
3307,2015-08-14,Brothers,13000000.0,656688.0,17856688.0
3308,2000-12-29,The Claim,13000000.0,622023.0,1375635.0
3309,2011-12-23,In The Land of Blood and Honey,13000000.0,303877.0,509193.0
3310,2010-06-18,The Killer Inside Me,13000000.0,217277.0,3617277.0
3311,2012-03-30,Womb,13000000.0,0.0,0.0
3312,2019-12-31,Rogue City,13000000.0,0.0,0.0
3313,2013-03-15,The Call,12800000.0,51872378.0,69821476.0
3314,2016-08-05,Operation Chromite,12700000.0,1022720.0,49196532.0
3315,2014-09-12,The Drop,12600000.0,10724389.0,19054534.0
3316,2002-07-12,The Crocodile Hunter: Collision Course,12500000.0,28436931.0,33436931.0
3317,2010-09-03,Machete,12500000.0,26593646.0,46370970.0
3318,2002-12-19,Antwone Fisher,12500000.0,21078145.0,23367586.0
3319,1982-02-12,La Guerre du feu,12500000.0,20959585.0,20959585.0
3320,2002-11-22,The Emperor's Club,12500000.0,14060950.0,16193713.0
3321,1993-09-10,True Romance,12500000.0,12281000.0,12309980.0
3322,2009-09-11,Sorority Row,12500000.0,11965282.0,26735797.0
3323,1992-09-30,Glengarry Glen Ross,12500000.0,10725228.0,10725228.0
3324,2008-11-07,The Boy in the Striped Pyjamas,12500000.0,9046156.0,44083403.0
3325,1982-04-02,Cat People,12500000.0,7000000.0,21000000.0
3326,1979-05-25,The Prisoner of Zenda,12500000.0,7000000.0,7000000.0
3327,2010-10-15,Conviction,12500000.0,6797696.0,11826980.0
3328,2007-10-12,Lars and the Real Girl,12500000.0,5956480.0,11277119.0
3329,2010-05-21,Solitary Man,12500000.0,4360548.0,4360548.0
3330,2000-09-22,Dancer in the Dark,12500000.0,4157491.0,45557491.0
3331,2010-12-17,Casino Jack,12500000.0,2039869.0,2272186.0
3332,1997-12-31,Oscar and Lucinda,12500000.0,1612957.0,1612957.0
3333,1996-11-01,The Funeral,12500000.0,1212799.0,1412799.0
3334,2004-09-03,Tae Guik Gi: The Brotherhood of War,12500000.0,1110186.0,69826708.0
3335,2010-04-16,The Perfect Game,12500000.0,1089445.0,3931367.0
3336,2012-10-05,The Paperboy,12500000.0,677200.0,4027663.0
3337,2013-03-01,Ernest et Celestine,12500000.0,292562.0,9376444.0
3338,2012-05-04,A Little Bit of Heaven,12500000.0,10011.0,1100287.0
3339,1988-11-18,The Land Before Time,12300000.0,48092846.0,81972846.0
3340,1975-06-20,Jaws,12000000.0,260000000.0,470700000.0
3341,1973-12-26,The Exorcist,12000000.0,230347346.0,428214478.0
